City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
0,Paris,48.8534,2.3488,45.0,100,90,9.22,FR,2021-02-07 01:56:18,drizzle
1,Bismil,37.8486,40.6658,35.6,100,0,3.65,TR,2021-02-07 01:57:10,clear sky
2,Qaanaaq,77.484,-69.3632,10.69,87,100,7.56,GL,2021-02-07 01:57:10,overcast clouds
3,Katobu,-4.9408,122.5276,84.87,72,100,4.74,ID,2021-02-07 01:54:00,overcast clouds
4,Mar Del Plata,-38.0023,-57.5575,64.0,77,20,11.5,AR,2021-02-07 01:55:13,few clouds
5,Sobolevo,54.4299,31.8996,-5.06,92,67,8.05,RU,2021-02-07 01:55:41,broken clouds
6,Severo-Kurilsk,50.6789,156.125,22.71,93,93,21.92,RU,2021-02-07 01:57:11,light snow
7,Bredasdorp,-34.5322,20.0403,66.2,88,98,3.44,ZA,2021-02-07 01:55:27,light rain
8,Rikitea,-23.1203,-134.9692,78.78,69,73,10.56,PF,2021-02-07 01:55:25,broken clouds
9,Hilo,19.7297,-155.09,78.8,53,75,5.75,US,2021-02-07 01:53:24,broken clouds
10,San Cristobal,7.7669,-72.225,66.36,90,100,1.21,VE,2021-02-07 01:52:30,overcast clouds
11,Hobart,-42.8794,147.3294,66.0,63,75,17.27,AU,2021-02-07 01:57:11,broken clouds
12,Kurumkan,54.3,110.3,-2.99,84,100,1.86,RU,2021-02-07 01:57:12,overcast clouds
13,Alofi,-19.0595,-169.9187,86.0,70,100,12.66,NU,2021-02-07 01:54:13,light rain
14,Cayenne,4.9333,-52.3333,77.0,100,90,8.05,GF,2021-02-07 01:57:12,mist
15,Kapaa,22.0752,-159.319,73.99,49,40,6.91,US,2021-02-07 01:52:30,scattered clouds
16,Takoradi,4.8845,-1.7554,79.57,86,0,11.9,GH,2021-02-07 01:57:12,clear sky
17,Ilebo,-4.3167,20.5833,72.54,87,99,0.98,CD,2021-02-07 01:57:12,overcast clouds
18,Ribeira Grande,38.5167,-28.7,61.14,88,95,21.88,PT,2021-02-07 01:57:12,overcast clouds
19,Ca Mau,9.1769,105.15,82.58,62,87,7.76,VN,2021-02-07 01:57:13,overcast clouds
20,Upernavik,72.7868,-56.1549,18.97,75,0,4.59,GL,2021-02-07 01:55:42,clear sky
21,Santa Luzia,-19.7697,-43.8514,68.0,100,75,8.05,BR,2021-02-07 01:57:13,fog
22,Butaritari,3.0707,172.7902,80.98,81,71,20.78,KI,2021-02-07 01:54:01,broken clouds
23,Nikolskoye,59.7035,30.7861,10.4,85,75,15.66,RU,2021-02-07 01:52:33,snow
24,Mataura,-46.1927,168.8643,81.88,46,13,1.63,NZ,2021-02-07 01:52:29,few clouds
25,Thompson,55.7435,-97.8558,-27.4,68,40,12.66,CA,2021-02-07 01:54:59,snow
26,Aksu,41.1231,80.2644,28.02,78,100,0.07,CN,2021-02-07 01:55:20,overcast clouds
27,Barrow,71.2906,-156.7887,-5.8,77,90,14.97,US,2021-02-07 01:53:32,haze
28,Bluff,-46.6,168.3333,61.45,71,0,7.96,NZ,2021-02-07 01:57:14,clear sky
29,Flin Flon,54.7682,-101.865,-29.51,82,2,8.48,CA,2021-02-07 01:57:14,clear sky
30,Luderitz,-26.6481,15.1594,67.42,70,0,22.7,NA,2021-02-07 01:57:14,clear sky
31,Coihaique,-45.5752,-72.0662,68.0,40,0,19.57,CL,2021-02-07 01:57:14,clear sky
32,Bezhetsk,57.7851,36.6965,-4.18,91,100,11.14,RU,2021-02-07 01:57:14,overcast clouds
33,Port Lincoln,-34.7333,135.8667,62.55,67,99,12.08,AU,2021-02-07 01:55:34,overcast clouds
34,Albany,42.6001,-73.9662,25.0,48,0,2.01,US,2021-02-07 01:57:15,clear sky
35,Sao Filipe,14.8961,-24.4956,69.31,74,18,14.97,CV,2021-02-07 01:57:15,few clouds
36,Pevek,69.7008,170.3133,-6.57,87,0,4.9,RU,2021-02-07 01:57:15,clear sky
37,Hasaki,35.7333,140.8333,57.0,50,20,5.75,JP,2021-02-07 01:57:15,few clouds
38,Belmonte,-15.8631,-38.8828,78.8,83,75,4.61,BR,2021-02-07 01:57:15,broken clouds
39,Hay River,60.8156,-115.7999,-34.6,67,9,4.61,CA,2021-02-07 01:57:15,clear sky
40,Tommot,58.9564,126.2925,-14.17,83,100,0.38,RU,2021-02-07 01:57:16,overcast clouds
41,Praia Da Vitoria,38.7333,-27.0667,60.8,82,20,13.76,PT,2021-02-07 01:57:16,few clouds
42,New Norfolk,-42.7826,147.0587,66.0,46,39,4.0,AU,2021-02-07 01:52:32,scattered clouds
43,Touros,-5.1989,-35.4608,77.0,83,20,3.44,BR,2021-02-07 01:57:16,few clouds
44,Port Elizabeth,-33.918,25.5701,63.0,90,4,13.22,ZA,2021-02-07 01:54:20,clear sky
45,Vaini,-21.2,-175.2,84.2,84,75,9.22,TO,2021-02-07 01:54:07,broken clouds
46,Punta Arenas,-53.15,-70.9167,51.8,66,0,17.27,CL,2021-02-07 01:54:04,clear sky
47,Szprotawa,51.5656,15.5366,21.99,62,100,13.0,PL,2021-02-07 01:57:17,light snow
48,Frederick,39.4668,-77.3997,35.6,69,1,3.91,US,2021-02-07 01:54:06,clear sky
49,Busselton,-33.65,115.3333,62.01,95,100,1.99,AU,2021-02-07 01:54:07,light rain
50,Orlik,52.5178,99.825,-2.81,83,2,2.06,RU,2021-02-07 01:57:17,clear sky
51,Lasa,46.6166,10.7002,39.0,100,99,4.12,IT,2021-02-07 01:57:17,light rain
52,Hamilton,39.1834,-84.5333,30.2,59,1,6.91,US,2021-02-07 01:57:17,clear sky
53,Svetlyy,54.675,20.1347,21.99,85,0,2.24,RU,2021-02-07 01:57:17,clear sky
54,Ugoofaaru,5.6667,73.0,81.37,72,16,10.74,MV,2021-02-07 01:57:17,few clouds
55,Hithadhoo,-0.6,73.0833,81.36,76,0,12.19,MV,2021-02-07 01:54:04,clear sky
56,Ketchikan,55.3422,-131.6461,37.4,80,90,8.05,US,2021-02-07 01:55:29,overcast clouds
57,Tasiilaq,65.6145,-37.6368,33.8,55,82,28.77,GL,2021-02-07 01:54:23,broken clouds
58,Tautira,-17.7333,-149.15,86.0,62,20,12.66,PF,2021-02-07 01:55:15,light rain
59,Bilibino,68.0546,166.4372,-3.21,79,0,3.6,RU,2021-02-07 01:57:18,clear sky
60,Cape Town,-33.9258,18.4232,70.0,83,20,11.5,ZA,2021-02-07 01:55:17,few clouds
61,Ponoka,52.6768,-113.5815,-13.0,77,100,5.75,CA,2021-02-07 01:57:18,overcast clouds
62,Oktyabrskoye,43.0645,44.7417,32.0,86,86,6.71,RU,2021-02-07 01:57:19,overcast clouds
63,Sitka,57.0531,-135.33,33.8,55,40,6.91,US,2021-02-07 01:54:10,scattered clouds
64,Cap-Aux-Meules,47.3821,-61.8597,30.2,64,0,34.52,CA,2021-02-07 01:57:19,clear sky
65,Ambon,-3.6954,128.1814,89.6,62,40,5.75,ID,2021-02-07 01:57:19,scattered clouds
66,Bethel,41.3712,-73.414,35.01,59,1,4.74,US,2021-02-07 01:56:30,clear sky
67,Ushuaia,-54.8,-68.3,50.0,76,75,12.66,AR,2021-02-07 01:52:27,broken clouds
68,Jinchang,38.4953,102.1739,33.85,61,0,3.42,CN,2021-02-07 01:57:19,clear sky
69,Namatanai,-3.6667,152.4333,86.16,63,86,6.6,PG,2021-02-07 01:57:19,overcast clouds
70,Surt,31.2089,16.5887,65.98,35,99,17.6,LY,2021-02-07 01:57:19,overcast clouds
71,Nemuro,43.3236,145.575,24.44,97,100,10.8,JP,2021-02-07 01:56:11,light snow
72,Fairbanks,64.8378,-147.7164,-5.01,77,90,1.34,US,2021-02-07 01:53:45,light snow
73,Victoria,22.2855,114.1577,73.0,69,0,1.01,HK,2021-02-07 01:57:05,clear sky
74,Port Alfred,-33.5906,26.891,66.99,87,33,4.0,ZA,2021-02-07 01:57:20,scattered clouds
75,Carnarvon,-24.8667,113.6333,84.2,100,40,13.8,AU,2021-02-07 01:52:26,scattered clouds
76,Kasongo-Lunda,-6.4667,16.8167,72.03,90,100,1.21,CD,2021-02-07 01:57:20,light rain
77,Vestmannaeyjar,63.4427,-20.2734,38.37,76,0,27.38,IS,2021-02-07 01:57:21,clear sky
78,Constitucion,-35.3333,-72.4167,57.38,87,32,4.29,CL,2021-02-07 01:57:21,scattered clouds
79,Cabras,39.93,8.5314,63.0,74,100,5.01,IT,2021-02-07 01:57:21,overcast clouds
80,Pyaozerskiy,65.8333,31.1667,13.62,94,80,10.4,RU,2021-02-07 01:57:21,broken clouds
81,Beringovskiy,63.05,179.3167,-7.47,90,61,12.1,RU,2021-02-07 01:57:21,broken clouds
82,Atar,20.5169,-13.0499,57.7,39,47,12.48,MR,2021-02-07 01:57:21,scattered clouds
83,Torbay,47.6666,-52.7314,42.8,93,75,24.16,CA,2021-02-07 01:52:27,broken clouds
84,College,64.8569,-147.8028,-5.01,77,90,1.32,US,2021-02-07 01:57:21,light snow
85,Puerto Ayora,-0.7393,-90.3518,77.0,94,66,6.76,EC,2021-02-07 01:54:01,broken clouds
86,Los Llanos De Aridane,28.6585,-17.9182,59.0,72,0,5.75,ES,2021-02-07 01:54:13,clear sky
87,Mildura,-34.2,142.15,69.8,56,90,11.5,AU,2021-02-07 01:57:22,overcast clouds
88,Norman Wells,65.282,-126.8329,-27.4,68,75,2.3,CA,2021-02-07 01:54:14,broken clouds
89,Bambous Virieux,-20.3428,57.7575,75.0,86,3,1.99,MU,2021-02-07 01:55:32,light rain
90,Saint Anthony,45.0205,-93.218,-5.8,59,1,13.8,US,2021-02-07 01:57:22,clear sky
91,Buraydah,26.326,43.975,48.2,100,75,6.91,SA,2021-02-07 01:57:22,broken clouds
92,Saskylakh,71.9167,114.0833,-42.0,78,24,7.58,RU,2021-02-07 01:57:22,few clouds
93,Beloha,-25.1667,45.05,73.99,95,23,3.09,MG,2021-02-07 01:57:23,few clouds
94,Cidreira,-30.1811,-50.2056,67.48,77,10,5.3,BR,2021-02-07 01:52:50,clear sky
95,Jumla,29.2747,82.1838,28.9,70,0,7.14,NP,2021-02-07 01:57:23,clear sky
96,Kodiak,57.79,-152.4072,37.4,65,1,10.36,US,2021-02-07 01:57:23,clear sky
97,Valle De Allende,26.9333,-105.4,55.42,34,0,6.31,MX,2021-02-07 01:57:23,clear sky
98,Castro,-24.7911,-50.0119,61.25,92,42,10.87,BR,2021-02-07 01:54:39,scattered clouds
99,Norrtalje,59.758,18.705,25.0,92,0,6.91,SE,2021-02-07 01:57:24,clear sky
100,San Joaquin,37.9333,-121.3011,64.4,39,20,3.44,US,2021-02-07 01:57:24,few clouds
101,Nome,64.5011,-165.4064,17.6,73,90,3.44,US,2021-02-07 01:57:24,overcast clouds
102,Chuy,-33.6971,-53.4616,66.58,90,0,8.77,UY,2021-02-07 01:54:24,clear sky
103,Jipijapa,-1.3333,-80.5833,80.6,74,0,4.61,EC,2021-02-07 01:57:24,clear sky
104,Chokurdakh,70.6333,147.9167,-21.35,86,98,4.23,RU,2021-02-07 01:54:28,overcast clouds
105,Kavieng,-2.5744,150.7967,85.33,64,29,2.33,PG,2021-02-07 01:57:24,scattered clouds
106,Vikhorevka,56.1201,101.1636,12.2,79,75,4.47,RU,2021-02-07 01:57:24,broken clouds
107,Nanakuli,21.3906,-158.1547,78.8,44,1,14.97,US,2021-02-07 01:57:25,clear sky
108,Muswellbrook,-32.2667,150.9,89.01,27,76,3.0,AU,2021-02-07 01:57:25,broken clouds
109,Flinders,-34.5833,150.8552,79.0,77,22,5.01,AU,2021-02-07 01:57:25,few clouds
110,Biu,10.6129,12.1946,62.35,30,100,6.85,NG,2021-02-07 01:57:25,overcast clouds
111,Halifax,44.6453,-63.5724,32.0,86,40,10.36,CA,2021-02-07 01:56:46,scattered clouds
112,Ponta Delgada,37.7333,-25.6667,59.0,88,75,23.02,PT,2021-02-07 01:57:25,broken clouds
113,Arman,59.7,150.1667,13.39,86,100,17.13,RU,2021-02-07 01:57:25,overcast clouds
114,Clyde River,70.4692,-68.5914,-7.6,77,90,2.3,CA,2021-02-07 01:54:09,overcast clouds
115,Thinadhoo,0.5333,72.9333,81.43,74,0,12.97,MV,2021-02-07 01:54:35,clear sky
116,Dingle,10.9995,122.6711,81.48,81,79,15.01,PH,2021-02-07 01:52:48,broken clouds
117,Nueva Italia,-25.6167,-57.5,71.6,78,0,3.44,PY,2021-02-07 01:57:26,clear sky
118,Baykit,61.67,96.37,19.04,94,100,6.02,RU,2021-02-07 01:57:26,light snow
119,Leningradskiy,69.3833,178.4167,-10.28,74,0,5.77,RU,2021-02-07 01:57:26,clear sky
120,Porto-Vecchio,41.591,9.2795,53.6,94,0,12.66,FR,2021-02-07 01:57:26,clear sky
121,Homer,59.6425,-151.5483,33.8,59,1,6.49,US,2021-02-07 01:57:26,clear sky
122,Tahoua,14.8888,5.2692,67.5,22,38,11.16,NE,2021-02-07 01:57:27,scattered clouds
123,Jamestown,42.097,-79.2353,17.6,49,1,6.91,US,2021-02-07 01:56:04,clear sky
124,Farmington,36.7281,-108.2187,42.8,22,1,8.05,US,2021-02-07 01:53:36,clear sky
125,Ust-Shonosha,61.1531,41.343,-10.25,89,98,8.21,RU,2021-02-07 01:57:27,overcast clouds
126,Cairns,-16.9167,145.7667,89.01,74,100,5.75,AU,2021-02-07 01:57:27,overcast clouds
127,Garsten,47.9987,14.4035,37.4,87,75,12.66,AT,2021-02-07 01:57:27,broken clouds
128,Souillac,-20.5167,57.5167,75.0,86,6,1.99,MU,2021-02-07 01:57:27,clear sky
129,Ilulissat,69.2167,-51.1,24.8,39,0,31.07,GL,2021-02-07 01:57:27,light snow
130,Aleksandrovsk-Sakhalinskiy,50.8975,142.1561,2.46,91,100,7.56,RU,2021-02-07 01:57:28,overcast clouds
131,Saa,4.3667,11.45,70.59,92,37,3.49,CM,2021-02-07 01:57:28,scattered clouds
132,Esperance,-33.8667,121.9,60.8,94,75,12.66,AU,2021-02-07 01:57:28,light rain
133,Pangnirtung,66.1451,-65.7125,23.5,80,76,3.53,CA,2021-02-07 01:54:59,broken clouds
134,Quatre Cocos,-20.2078,57.7625,75.0,86,4,1.99,MU,2021-02-07 01:57:28,light rain
135,Kyaikto,17.3,97.0167,78.35,55,0,5.32,MM,2021-02-07 01:57:28,clear sky
136,Cotonou,6.3654,2.4183,84.2,84,40,12.66,BJ,2021-02-07 01:57:28,scattered clouds
137,Lakselv,70.0513,24.9718,23.0,86,75,25.32,NO,2021-02-07 01:57:28,light rain
138,Te Anau,-45.4167,167.7167,75.9,38,0,5.68,NZ,2021-02-07 01:55:11,clear sky
139,Sonkovo,57.7782,37.1571,-2.65,92,100,12.41,RU,2021-02-07 01:57:29,overcast clouds
140,Lakhnadon,22.6,79.6,49.44,54,0,1.92,IN,2021-02-07 01:57:29,clear sky
141,Hermanus,-34.4187,19.2345,66.99,94,98,4.76,ZA,2021-02-07 01:57:29,overcast clouds
142,Quesnel,52.9999,-122.5029,12.2,79,90,10.36,CA,2021-02-07 01:57:29,light snow
143,Daru,-9.0763,143.2092,89.33,60,43,7.81,PG,2021-02-07 01:54:59,scattered clouds
144,Camacha,33.0833,-16.3333,59.0,77,40,13.8,PT,2021-02-07 01:57:30,scattered clouds
145,Puerto Rico,-26.796,-55.024,63.73,82,0,3.06,AR,2021-02-07 01:57:30,clear sky
146,Aykhal,66.0,111.5,-31.04,82,3,8.86,RU,2021-02-07 01:57:30,clear sky
147,Knysna,-34.0363,23.0471,66.2,88,20,6.91,ZA,2021-02-07 01:57:30,few clouds
148,Danielskuil,-28.1887,23.5395,63.37,82,0,7.63,ZA,2021-02-07 01:57:30,clear sky
149,Tuatapere,-46.1333,167.6833,73.13,44,15,4.32,NZ,2021-02-07 01:57:30,few clouds
150,Khatanga,71.9667,102.5,-35.28,78,0,8.55,RU,2021-02-07 01:52:51,clear sky
151,East London,-33.0153,27.9116,72.7,87,75,17.58,ZA,2021-02-07 01:57:30,broken clouds
152,Caucaia,-3.7361,-38.6531,81.0,78,40,6.91,BR,2021-02-07 01:55:04,scattered clouds
153,Bonito,-21.1211,-56.4819,66.18,76,0,3.4,BR,2021-02-07 01:57:31,clear sky
154,Rio Gallegos,-51.6226,-69.2181,55.4,58,0,3.44,AR,2021-02-07 01:57:31,clear sky
155,Havelock,34.8791,-76.9013,46.0,65,90,9.22,US,2021-02-07 01:57:31,overcast clouds
156,Golfito,8.639,-83.166,76.68,88,87,3.96,CR,2021-02-07 01:57:31,overcast clouds
157,Changping,40.2186,116.2197,37.0,30,0,6.71,CN,2021-02-07 01:57:31,clear sky
158,Kruisfontein,-34.0033,24.7314,63.0,90,1,8.34,ZA,2021-02-07 01:54:34,clear sky
159,Mandalgovi,45.7625,106.2708,8.37,84,0,6.02,MN,2021-02-07 01:57:32,clear sky
160,Pacific Grove,36.6177,-121.9166,55.0,94,20,4.61,US,2021-02-07 01:57:32,few clouds
161,Pisco,-13.7,-76.2167,71.6,83,75,9.22,PE,2021-02-07 01:57:32,broken clouds
162,Talnakh,69.4865,88.3972,-30.03,73,0,1.54,RU,2021-02-07 01:52:52,clear sky
163,Inuvik,68.3499,-133.7218,-16.6,76,100,4.61,CA,2021-02-07 01:57:32,overcast clouds
164,Nishihara,26.1842,127.7558,71.6,56,20,6.91,JP,2021-02-07 01:57:32,few clouds
165,Dillon,34.4166,-79.3712,44.01,70,90,9.22,US,2021-02-07 01:57:32,light rain
166,Provideniya,64.3833,-173.3,1.45,87,2,7.23,RU,2021-02-07 01:57:32,clear sky
167,Goderich,43.7501,-81.7165,19.4,79,100,17.27,CA,2021-02-07 01:57:33,overcast clouds
168,Vallenar,-28.5708,-70.7581,62.92,67,0,1.9,CL,2021-02-07 01:57:33,clear sky
169,Kiyasovo,56.3491,53.1244,-2.0,82,96,1.01,RU,2021-02-07 01:57:33,overcast clouds
170,Henties Bay,-22.116,14.2845,63.0,90,7,3.0,NA,2021-02-07 01:57:33,clear sky
171,Vardo,70.3705,31.1107,26.91,92,100,29.37,NO,2021-02-07 01:55:03,light snow
172,Quelimane,-17.8786,36.8883,82.4,89,20,3.27,MZ,2021-02-07 01:57:33,light rain
173,Dunedin,-45.8742,170.5036,61.0,77,0,28.99,NZ,2021-02-07 01:57:33,clear sky
174,Russell,32.3502,-85.1999,42.8,87,90,5.75,US,2021-02-07 01:57:34,overcast clouds
175,Haines Junction,60.7522,-137.5108,-14.8,70,52,0.31,CA,2021-02-07 01:57:34,broken clouds
176,Inta,66.0317,60.1659,-21.77,85,100,17.0,RU,2021-02-07 01:57:34,overcast clouds
177,Manggar,-2.8833,108.2667,83.37,74,100,11.72,ID,2021-02-07 01:57:34,overcast clouds
178,Ponta Do Sol,32.6667,-17.1,54.0,66,23,5.01,PT,2021-02-07 01:57:34,few clouds
179,Airai,-8.9266,125.4092,72.81,74,72,5.39,TL,2021-02-07 01:52:45,broken clouds
180,Lanzhou,36.0564,103.7922,35.01,35,100,0.43,CN,2021-02-07 01:57:35,overcast clouds
181,Tessalit,20.1986,1.0114,68.63,22,100,8.72,ML,2021-02-07 01:56:01,overcast clouds
182,Upington,-28.4478,21.2561,73.96,38,0,8.97,ZA,2021-02-07 01:54:26,clear sky
183,Orapa,-21.2833,25.3667,71.96,81,100,10.38,BW,2021-02-07 01:57:35,light rain
184,Cabo San Lucas,22.8909,-109.9124,69.8,60,20,8.05,MX,2021-02-07 01:56:48,few clouds
185,Moose Factory,51.2585,-80.6094,-4.0,77,90,3.44,CA,2021-02-07 01:57:35,light snow
186,Kabinda,-6.1333,24.4833,68.34,97,100,1.95,CD,2021-02-07 01:57:35,overcast clouds
187,Padang,-0.9492,100.3543,82.4,69,20,2.3,ID,2021-02-07 01:57:35,few clouds
188,Dikson,73.5069,80.5464,-27.2,87,91,9.06,RU,2021-02-07 01:55:38,overcast clouds
189,North Bend,43.4065,-124.2243,48.2,87,90,4.61,US,2021-02-07 01:57:36,overcast clouds
190,Saint-Joseph,-21.3667,55.6167,78.8,69,40,6.91,RE,2021-02-07 01:57:36,scattered clouds
191,Labuhan,-6.8844,112.2051,83.25,77,3,12.88,ID,2021-02-07 01:57:36,clear sky
192,Ovre Ardal,61.3167,7.8,8.49,71,0,4.16,NO,2021-02-07 01:57:36,clear sky
193,Palora,-1.7,-77.9333,66.87,94,90,1.52,EC,2021-02-07 01:57:36,overcast clouds
194,San Policarpo,12.1791,125.5072,81.28,84,100,15.48,PH,2021-02-07 01:57:36,overcast clouds
195,Tura,25.5198,90.2201,60.96,56,100,2.13,IN,2021-02-07 01:57:36,overcast clouds
196,Sinnar,13.5691,33.5672,59.09,34,0,11.59,SD,2021-02-07 01:57:37,clear sky
197,Saldanha,-33.0117,17.9442,64.4,88,22,6.91,ZA,2021-02-07 01:57:37,few clouds
198,Naze,28.3667,129.4833,61.03,66,0,8.97,JP,2021-02-07 01:57:37,clear sky
199,Faanui,-16.4833,-151.75,83.08,65,0,10.07,PF,2021-02-07 01:57:37,clear sky
200,Loubomo,-4.1997,12.6739,73.72,95,100,5.57,CG,2021-02-07 01:57:37,light rain
201,Saint-Philippe,-21.3585,55.7679,78.8,69,40,6.91,RE,2021-02-07 01:57:37,scattered clouds
202,Krasnoselkup,65.7,82.4667,-10.25,89,100,12.33,RU,2021-02-07 01:57:37,overcast clouds
203,Moshi,-3.35,37.3333,68.0,100,75,2.04,TZ,2021-02-07 01:57:37,light rain
204,Antofagasta,-23.65,-70.4,66.2,77,75,8.05,CL,2021-02-07 01:54:31,broken clouds
205,Yellowknife,62.456,-114.3525,-40.0,74,1,3.44,CA,2021-02-07 01:52:39,mist
206,Shirokiy,49.758,129.523,-13.29,87,0,6.62,RU,2021-02-07 01:57:38,clear sky
207,Aklavik,68.2191,-135.0107,-16.6,76,100,4.61,CA,2021-02-07 01:57:38,overcast clouds
208,Waingapu,-9.6567,120.2641,85.14,68,25,8.21,ID,2021-02-07 01:57:38,scattered clouds
209,Lavrentiya,65.5833,-171.0,-11.04,80,0,1.01,RU,2021-02-07 01:57:38,clear sky
210,Sihora,23.4833,80.1167,49.8,58,0,2.04,IN,2021-02-07 01:57:38,clear sky
211,Longyearbyen,78.2186,15.6401,15.8,86,75,12.66,SJ,2021-02-07 01:57:39,broken clouds
212,Praia,14.9215,-23.5087,68.0,64,75,20.71,CV,2021-02-07 01:57:39,broken clouds
213,Harrisonburg,38.4496,-78.8689,37.99,60,1,3.36,US,2021-02-07 01:54:11,clear sky
214,Ghanzi,-21.5667,21.7833,67.26,93,100,6.93,BW,2021-02-07 01:57:39,light rain
215,Cedar City,37.6775,-113.0619,44.6,26,1,8.05,US,2021-02-07 01:53:33,clear sky
216,Avera,33.194,-82.5271,41.0,91,90,9.22,US,2021-02-07 01:57:39,light intensity drizzle
217,Bathsheba,13.2167,-59.5167,77.22,79,97,18.72,BB,2021-02-07 01:57:39,overcast clouds
218,Grootfontein,-19.5667,18.1167,68.11,81,99,5.82,NA,2021-02-07 01:57:39,overcast clouds
219,Kalabo,-14.97,22.6814,67.64,91,100,4.12,ZM,2021-02-07 01:57:40,moderate rain
220,La Asuncion,11.0333,-63.8628,76.21,84,100,14.58,VE,2021-02-07 01:57:40,overcast clouds
221,Broken Hill,-31.95,141.4333,69.8,52,0,14.97,AU,2021-02-07 01:55:08,clear sky
222,Salalah,17.0151,54.0924,73.4,68,75,2.3,OM,2021-02-07 01:54:20,broken clouds
223,Bonavista,48.6499,-53.1147,39.99,100,89,6.91,CA,2021-02-07 01:57:40,overcast clouds
224,Chenghai,23.4632,116.768,62.6,77,75,4.47,CN,2021-02-07 01:57:40,mist
225,Bengkulu,-3.8004,102.2655,83.34,63,84,4.12,ID,2021-02-07 01:55:36,broken clouds
226,Ossora,59.2353,163.0719,26.15,97,100,37.2,RU,2021-02-07 01:57:40,snow
227,Atuona,-9.8,-139.0333,79.99,80,73,18.21,PF,2021-02-07 01:57:41,broken clouds
228,Lorengau,-2.0226,147.2712,86.38,66,100,5.55,PG,2021-02-07 01:57:41,light rain
229,Gigmoto,13.7796,124.39,81.66,77,84,13.2,PH,2021-02-07 01:57:41,broken clouds
230,Tulum,20.2167,-87.4667,79.0,89,1,8.05,MX,2021-02-07 01:57:41,clear sky
231,Kenai,60.5544,-151.2583,18.0,92,90,4.61,US,2021-02-07 01:55:56,mist
232,Paragominas,-2.9667,-47.4833,75.09,82,49,3.09,BR,2021-02-07 01:57:41,scattered clouds
233,Dawlatabad,36.4141,64.9053,46.22,75,1,0.54,AF,2021-02-07 01:57:42,clear sky
234,Sangar,63.9242,127.4739,-32.78,79,15,9.08,RU,2021-02-07 01:55:23,few clouds
235,Cherskiy,68.75,161.3,-2.88,81,0,3.31,RU,2021-02-07 01:55:51,clear sky
236,Tambacounda,13.7539,-13.7586,71.78,23,48,7.16,SN,2021-02-07 01:57:42,scattered clouds
237,Coquimbo,-29.9533,-71.3436,60.8,82,0,6.91,CL,2021-02-07 01:56:49,clear sky
238,Marsa Matruh,31.3525,27.2453,48.2,87,0,6.91,EG,2021-02-07 01:57:42,clear sky
239,Vernon,50.2581,-119.2691,35.6,75,100,4.61,CA,2021-02-07 01:57:42,overcast clouds
240,Kununurra,-15.7667,128.7333,84.2,84,75,5.75,AU,2021-02-07 01:57:43,broken clouds
241,Portland,45.5234,-122.6762,46.99,87,90,5.75,US,2021-02-07 01:56:02,overcast clouds
242,Tandil,-37.3217,-59.1332,64.0,77,14,3.0,AR,2021-02-07 01:57:43,light rain
243,Pucara,-15.9803,-71.4606,53.6,94,75,1.14,PE,2021-02-07 01:57:43,broken clouds
244,Kabansk,52.0486,106.6528,-7.6,77,99,2.24,RU,2021-02-07 01:57:43,smoke
245,Kudahuvadhoo,2.6708,72.8944,80.8,78,12,14.14,MV,2021-02-07 01:55:18,few clouds
246,Teguldet,57.3064,88.1667,30.74,98,100,7.83,RU,2021-02-07 01:55:35,overcast clouds
247,Richards Bay,-28.783,32.0377,72.79,86,31,8.9,ZA,2021-02-07 01:57:44,scattered clouds
248,Ahipara,-35.1667,173.1667,69.31,66,95,1.61,NZ,2021-02-07 01:57:44,overcast clouds
249,Tuktoyaktuk,69.4541,-133.0374,-16.6,76,90,19.57,CA,2021-02-07 01:57:44,snow
250,Grand Gaube,-20.0064,57.6608,75.0,86,0,1.99,MU,2021-02-07 01:52:59,clear sky
251,Dickinson,29.4608,-95.0513,61.0,77,1,5.75,US,2021-02-07 01:57:44,clear sky
252,Kavaratti,10.5669,72.642,81.27,61,72,9.93,IN,2021-02-07 01:57:44,broken clouds
253,Honningsvag,70.9821,25.9704,27.81,94,100,25.75,NO,2021-02-07 01:57:44,overcast clouds
254,Noumea,-22.2763,166.4572,87.8,62,40,10.36,NC,2021-02-07 01:57:45,scattered clouds
255,Buenos Aires,-34.6132,-58.3772,81.0,69,0,2.3,AR,2021-02-07 01:57:45,clear sky
256,Woodstock,43.1334,-80.7497,19.4,73,25,5.75,CA,2021-02-07 01:57:45,scattered clouds
257,Puerto Escondido,15.85,-97.0667,80.6,74,75,4.61,MX,2021-02-07 01:57:45,broken clouds
258,Golden,39.7555,-105.2211,39.99,32,40,5.75,US,2021-02-07 01:57:45,scattered clouds
259,Mazatlan,23.2167,-106.4167,68.0,77,1,8.05,MX,2021-02-07 01:57:27,clear sky
260,Cockburn Town,21.4612,-71.1419,77.47,78,0,23.31,TC,2021-02-07 01:57:45,clear sky
261,Katsuura,35.1333,140.3,57.0,66,20,5.75,JP,2021-02-07 01:57:45,few clouds
262,Coxim,-18.5067,-54.76,72.93,65,8,4.25,BR,2021-02-07 01:54:07,clear sky
263,Cap Malheureux,-19.9842,57.6142,75.0,86,0,1.99,MU,2021-02-07 01:57:46,clear sky
264,Austin,30.2672,-97.7431,63.0,38,1,10.36,US,2021-02-07 01:57:46,clear sky
